Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Original_node_ID,Current_node_ID,A_ID,A_is_infected,A_gender,A_age,A_total_num_active_rels,A_num_active_TRANSITORY_rels,A_num_active_INFORMAL_rels,A_num_active_MARITAL_rels,A_num_active_COMMERCIAL_rels,A_num_lifetime_rels,A_num_rels_last_6_mo,A_extra_relational_bitmask,A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,A_CascadeState,A_HasSTI,A_Risk,B_ID,B_is_infected,B_gender,B_age,B_total_num_active_rels,B_num_active_TRANSITORY_rels,B_num_active_INFORMAL_rels,B_num_active_MARITAL_rels,B_num_active_COMMERCIAL_rels,B_num_lifetime_rels,B_num_rels_last_6_mo,B_extra_relational_bitmask,B_is_circumcised,B_has_STI_coinfection,B_is_superspreader,B_CascadeState,B_HasSTI,B_Risk
122,8668.74,16407.3,2,1,1,142,0,0,17.75,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM,146,0,1,17.25,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM
123,8699.15,17448.7,2,1,1,95,0,0,48.2115,1,0,0,1,0,4,1,10,0,0,0,None,NO,MEDIUM,88,0,1,53.842,1,0,0,1,0,2,1,10,0,0,0,None,NO,MEDIUM
124,8729.57,14990.6,2,1,1,19,0,0,72.6676,1,0,0,1,0,3,1,10,0,0,0,None,NO,MEDIUM,80,0,1,72.2862,2,0,1,1,0,3,1,10,0,0,0,None,NO,MEDIUM
125,8759.99,13036.4,2,1,1,43,0,0,32.7024,1,0,0,1,0,3,1,10,0,0,0,None,NO,MEDIUM,82,0,1,32.6309,1,0,0,1,0,3,1,10,0,0,0,None,NO,MEDIUM
126,8790.41,9398.44,1,1,1,79,0,0,51.2668,1,0,1,0,0,4,1,10,0,0,0,None,NO,MEDIUM,90,0,1,32.5106,2,1,1,0,0,5,1,10,0,0,0,None,NO,MEDIUM
127,8790.41,12739,2,1,1,116,0,0,21.4166,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM,112,0,1,22.5,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM
128,8820.82,8988.8,0,1,1,126,0,0,20.0833,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM,143,0,1,18.0833,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM
129,8851.24,9271.4,0,1,1,144,0,0,17.9166,2,1,1,0,0,2,1,10,0,0,0,None,NO,MEDIUM,162,0,1,15.8333,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM
130,8851.24,10393.3,2,1,1,109,0,0,23,1,0,0,1,0,2,1,10,0,0,0,None,NO,MEDIUM,147,0,1,17.75,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM
131,8881.66,13465.2,2,1,1,127,0,0,20.0833,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM,161,0,1,16.25,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM
132,8942.49,13216.9,2,1,1,128,0,0,20.1666,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM,7,0,1,35.7648,1,0,0,1,0,4,1,10,0,0,0,None,NO,MEDIUM
133,9003.32,9220.37,0,1,1,84,0,0,42.5991,1,1,0,0,0,4,1,10,0,0,0,None,NO,MEDIUM,63,0,1,55.2423,1,1,0,0,0,3,1,10,0,0,0,None,NO,MEDIUM
134,9003.32,9417.77,0,1,1,99,0,0,36.4806,1,1,0,0,0,2,1,10,0,0,0,None,NO,MEDIUM,78,0,1,44.2264,1,1,0,0,0,8,1,10,0,0,0,None,NO,MEDIUM
135,9003.32,9352.25,0,1,1,58,0,0,39.8293,1,1,0,0,0,4,1,10,0,0,0,None,NO,MEDIUM,39,0,1,24.8466,1,1,0,0,0,2,1,10,0,0,0,None,NO,MEDIUM
136,9003.32,9687.83,1,1,1,49,0,0,36.971,1,0,1,0,0,3,1,10,0,0,0,None,NO,MEDIUM,107,0,1,23.6666,1,0,1,0,0,3,1,10,0,0,0,None,NO,MEDIUM
137,9033.74,12960,2,1,1,49,0,0,37.0544,2,0,1,1,0,4,2,10,0,0,0,None,NO,MEDIUM,92,0,1,36.6936,1,0,0,1,0,3,1,10,0,0,0,None,NO,MEDIUM
138,9033.74,14409.5,2,1,1,106,0,0,23.75,1,0,0,1,0,3,1,10,0,0,0,None,NO,MEDIUM,145,0,1,18.25,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM
139,9033.74,10822.6,2,1,1,136,0,0,19.6666,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM,151,0,1,17.9166,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM
140,9094.58,9830.09,1,1,1,28,0,0,29.3496,1,0,1,0,0,2,1,10,0,0,0,None,NO,MEDIUM,30,0,1,28.049,1,0,1,0,0,8,1,10,0,0,0,None,NO,MEDIUM
141,9094.58,9755.83,1,1,1,101,0,0,31.6042,1,0,1,0,0,4,1,10,0,0,0,None,NO,MEDIUM,5,0,1,30.6414,1,0,1,0,0,5,1,10,0,0,0,None,NO,MEDIUM
142,9124.99,9182.94,0,1,1,126,0,0,20.9166,1,1,0,0,0,2,1,10,0,0,0,None,NO,MEDIUM,132,0,1,20.25,2,1,1,0,0,2,1,10,0,0,0,None,NO,MEDIUM
143,9185.83,9374.89,0,1,1,159,0,0,17.0833,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM,33,0,1,27.4472,1,1,0,0,0,3,1,10,0,0,0,None,NO,MEDIUM
144,9185.83,9713.44,1,1,1,79,0,0,52.3501,2,0,2,0,0,5,1,10,0,0,0,None,NO,MEDIUM,12,0,1,52.1825,1,0,1,0,0,2,1,10,0,0,0,None,NO,MEDIUM
145,9216.24,10006.3,1,1,1,47,0,0,41.7025,1,0,1,0,0,5,1,10,0,0,0,None,NO,MEDIUM,73,0,1,27.312,1,0,1,0,0,2,1,10,0,0,0,None,NO,MEDIUM
146,9216.24,14909,2,1,1,101,0,0,31.9375,2,0,1,1,0,5,2,10,0,0,0,None,NO,MEDIUM,17,0,1,44.1057,1,0,0,1,0,3,1,10,0,0,0,None,NO,MEDIUM
147,9246.66,10152.6,1,1,1,84,0,0,43.2658,1,0,1,0,0,5,1,10,0,0,0,None,NO,MEDIUM,110,0,1,24,1,0,1,0,0,2,1,10,0,0,0,None,NO,MEDIUM
148,9307.49,9339.06,0,1,1,131,0,0,20.8333,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM,165,0,1,16.25,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM
149,9307.49,15196,2,1,1,129,0,0,21,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM,158,0,1,17.5833,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM
150,9337.91,10491.7,1,1,1,37,0,0,33.4329,1,0,1,0,0,3,1,10,0,0,0,None,NO,MEDIUM,5,0,1,31.3081,2,0,2,0,0,6,1,10,0,0,0,None,NO,MEDIUM
151,9337.91,9495.65,1,1,1,91,0,0,40.2989,1,0,1,0,0,6,1,10,0,0,0,None,NO,MEDIUM,97,0,1,39.9822,1,0,1,0,0,4,1,10,0,0,0,None,NO,MEDIUM
152,9337.91,11778.5,2,1,1,113,0,0,23.8333,1,0,0,1,0,2,1,10,0,0,0,None,NO,MEDIUM,133,0,1,20.6666,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM
153,9429.16,16725,2,1,1,37,0,0,33.6829,2,0,1,1,0,4,2,10,0,0,0,None,NO,MEDIUM,74,0,1,43.5024,1,0,0,1,0,2,1,10,0,0,0,None,NO,MEDIUM
154,9520.41,10256.5,1,1,1,21,0,0,61.943,1,0,1,0,0,6,1,10,0,0,0,None,NO,MEDIUM,92,0,1,38.027,2,0,1,1,0,4,1,10,0,0,0,None,NO,MEDIUM
155,9550.83,9703.28,0,1,1,51,0,0,31.2464,1,1,0,0,0,3,1,10,0,0,0,None,NO,MEDIUM,105,0,1,25.4166,1,1,0,0,0,2,1,10,0,0,0,None,NO,MEDIUM
156,9550.83,10140,0,1,1,87,0,0,28.1692,1,1,0,0,0,3,1,10,0,0,0,None,NO,MEDIUM,90,0,1,34.5939,1,1,0,0,0,6,1,10,0,0,0,None,NO,MEDIUM
157,9672.5,10579.4,0,1,1,48,0,0,34.1154,1,1,0,0,0,4,1,10,0,0,0,None,NO,MEDIUM,122,0,1,22.8333,1,1,0,0,0,3,1,10,0,0,0,None,NO,MEDIUM
158,9672.5,9834.21,0,1,1,157,0,0,18.75,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM,166,0,1,17.1666,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM
159,9672.5,10334.5,2,1,1,159,0,0,18.4166,1,0,0,1,0,2,1,10,0,0,0,None,NO,MEDIUM,176,0,1,15.4167,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM
160,9672.5,14441.9,2,1,1,86,0,0,30.6474,1,0,0,1,0,3,1,10,0,0,0,None,NO,MEDIUM,55,0,1,31.2725,1,0,0,1,0,4,1,10,0,0,0,None,NO,MEDIUM
161,9794.17,10353.5,1,1,1,34,0,0,58.8728,1,0,1,0,0,3,1,10,0,0,0,None,NO,MEDIUM,132,0,1,22.0833,1,0,1,0,0,3,1,10,0,0,0,None,NO,MEDIUM
162,9855,9949.66,0,1,1,168,0,0,17.5,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM,107,0,1,26,1,1,0,0,0,4,1,10,0,0,0,None,NO,MEDIUM
163,9885.42,10473,1,1,1,171,0,0,16.9166,1,0,1,0,0,1,1,10,0,0,0,None,NO,MEDIUM,143,0,1,21,1,0,1,0,0,2,1,10,0,0,0,None,NO,MEDIUM
164,9885.42,10281.8,2,1,1,134,0,0,22.0833,1,0,0,1,0,2,1,10,0,0,0,None,NO,MEDIUM,140,0,1,21.5,1,0,0,1,0,2,1,10,0,0,0,None,NO,MEDIUM
165,9915.83,14721.3,2,1,1,99,0,0,38.9806,1,0,0,1,0,3,1,10,0,0,0,None,NO,MEDIUM,54,0,1,42.6071,1,0,0,1,0,5,1,10,0,0,0,None,NO,MEDIUM
166,10007.1,10297.8,0,1,1,28,0,0,31.8496,1,1,0,0,0,3,1,10,0,0,0,None,NO,MEDIUM,132,0,1,22.6666,2,1,1,0,0,4,1,10,0,0,0,None,NO,MEDIUM
167,10037.5,11088.2,1,1,1,51,0,0,32.5798,1,0,1,0,0,4,1,10,0,0,0,None,NO,MEDIUM,94,0,1,28.1108,1,0,1,0,0,2,1,10,0,0,0,None,NO,MEDIUM
168,10067.9,10552.2,1,1,1,58,0,0,42.746,1,0,1,0,0,5,1,10,0,0,0,None,NO,MEDIUM,177,0,1,16.5,1,0,1,0,0,1,1,10,0,0,0,None,NO,MEDIUM
169,10098.3,11490.8,1,1,1,91,0,0,42.3823,1,0,1,0,0,7,1,10,0,0,0,None,NO,MEDIUM,124,0,1,23.8333,2,0,1,1,0,2,1,10,0,0,0,None,NO,MEDIUM
170,10128.8,11995.2,2,1,1,131,0,0,23.0833,1,0,0,1,0,2,1,10,0,0,0,None,NO,MEDIUM,138,0,1,22.4166,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM
171,10220,10455.1,0,1,1,47,0,0,44.4525,1,1,0,0,0,6,1,10,0,0,0,None,NO,MEDIUM,30,0,1,31.1323,1,1,0,0,0,9,1,10,0,0,0,None,NO,MEDIUM
172,10220,11631.2,1,1,1,76,0,0,56.5555,1,0,1,0,0,3,1,10,0,0,0,None,NO,MEDIUM,137,0,1,22.75,1,0,1,0,0,2,1,10,0,0,0,None,NO,MEDIUM
173,10220,14025.7,2,1,1,87,0,0,30.0025,1,0,0,1,0,4,1,10,0,0,0,None,NO,MEDIUM,27,0,1,30.6233,1,0,0,1,0,3,1,10,0,0,0,None,NO,MEDIUM
174,10250.4,10549.5,1,1,1,51,0,0,33.1631,2,0,2,0,0,5,1,10,0,0,0,None,NO,MEDIUM,60,0,1,28.3341,1,0,1,0,0,3,1,10,0,0,0,None,NO,MEDIUM
175,10280.8,11344.7,1,1,1,11,0,0,38.9206,1,0,1,0,0,4,1,10,0,0,0,None,NO,MEDIUM,137,0,1,22.9166,2,0,2,0,0,3,2,10,0,0,0,None,NO,MEDIUM
176,10280.8,10427.4,1,1,1,58,0,0,43.3294,2,0,2,0,0,6,1,10,0,0,0,None,NO,MEDIUM,97,0,1,42.5655,1,0,1,0,0,5,1,10,0,0,0,None,NO,MEDIUM
177,10311.3,10402.4,0,1,1,38,0,0,29.2684,1,1,0,0,0,3,1,10,0,0,0,None,NO,MEDIUM,141,0,1,22.5833,1,1,0,0,0,2,1,10,0,0,0,None,NO,MEDIUM
178,10402.5,10778.6,1,1,1,16,0,0,41.7658,1,0,1,0,0,5,1,10,0,0,0,None,NO,MEDIUM,5,0,1,34.2248,2,0,2,0,0,7,1,10,0,0,0,None,NO,MEDIUM
179,10402.5,13680,2,1,1,34,0,0,60.5394,1,0,0,1,0,4,1,10,0,0,0,None,NO,MEDIUM,69,0,1,55.4079,1,0,0,1,0,4,1,10,0,0,0,None,NO,MEDIUM
180,10463.3,12366.8,2,1,1,109,0,0,27.4167,1,0,0,1,0,3,1,10,0,0,0,None,NO,MEDIUM,52,0,1,29.2693,1,0,0,1,0,2,1,10,0,0,0,None,NO,MEDIUM
181,10493.8,10632.4,0,1,1,11,0,0,39.504,2,1,1,0,0,5,1,10,0,0,0,None,NO,MEDIUM,107,0,1,27.75,1,1,0,0,0,5,1,10,0,0,0,None,NO,MEDIUM
182,10524.2,10816,1,1,1,71,0,0,55.8176,1,0,1,0,0,5,1,10,0,0,0,None,NO,MEDIUM,33,0,1,31.114,1,0,1,0,0,4,1,10,0,0,0,None,NO,MEDIUM
183,10524.2,12151,2,1,1,144,0,0,22.5,1,0,0,1,0,3,1,10,0,0,0,None,NO,MEDIUM,188,0,1,15.75,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM
184,10554.6,10867.7,1,1,1,16,0,0,42.1825,2,0,2,0,0,6,2,10,0,0,0,None,NO,MEDIUM,90,0,1,37.3439,1,0,1,0,0,7,1,10,0,0,0,None,NO,MEDIUM
185,10554.6,10714,1,1,1,37,0,0,36.7663,1,0,1,0,0,5,1,10,0,0,0,None,NO,MEDIUM,60,0,1,29.1674,1,0,1,0,0,4,1,10,0,0,0,None,NO,MEDIUM
186,10615.4,10749.2,0,1,1,126,0,0,25,1,1,0,0,0,3,1,10,0,0,0,None,NO,MEDIUM,120,0,1,26.0833,1,1,0,0,0,2,1,10,0,0,0,None,NO,MEDIUM
187,10615.4,10804.6,0,1,1,125,0,0,25,1,1,0,0,0,3,1,10,0,0,0,None,NO,MEDIUM,110,0,1,27.75,1,1,0,0,0,3,1,10,0,0,0,None,NO,MEDIUM
188,10615.4,11133,1,1,1,58,0,0,44.2461,1,0,1,0,0,7,1,10,0,0,0,None,NO,MEDIUM,39,0,1,29.2633,1,0,1,0,0,3,1,10,0,0,0,None,NO,MEDIUM
189,10615.4,14852.9,2,1,1,134,0,0,24.0833,1,0,0,1,0,3,1,10,0,0,0,None,NO,MEDIUM,143,0,1,23,1,0,0,1,0,3,1,10,0,0,0,None,NO,MEDIUM
190,10676.3,10680.1,0,1,1,115,0,0,26.75,1,1,0,0,0,2,1,10,0,0,0,None,NO,MEDIUM,180,0,1,17.3333,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM
191,10706.7,12675.5,2,1,1,115,0,0,26.8333,1,0,0,1,0,3,2,10,0,0,0,None,NO,MEDIUM,147,0,1,22.8333,1,0,0,1,0,2,1,10,0,0,0,None,NO,MEDIUM
192,10737.1,14534.1,2,1,1,84,0,0,47.3491,1,0,0,1,0,6,1,10,0,0,0,None,NO,MEDIUM,90,0,1,37.8439,2,0,1,1,0,8,1,10,0,0,0,None,NO,MEDIUM
193,10767.5,14141.5,2,1,1,155,0,0,22.1666,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM,180,0,1,17.5833,1,0,0,1,0,2,2,10,0,0,0,None,NO,MEDIUM
194,10797.9,12549.1,0,1,1,130,0,0,24.9166,1,1,0,0,0,2,1,10,0,0,0,None,NO,MEDIUM,60,0,1,29.8341,1,1,0,0,0,5,1,10,0,0,0,None,NO,MEDIUM
195,10797.9,12230.4,1,1,1,130,0,0,24.9166,2,1,1,0,0,3,2,10,0,0,0,None,NO,MEDIUM,100,0,1,30.3629,1,0,1,0,0,2,1,10,0,0,0,None,NO,MEDIUM
196,10797.9,13878.8,2,1,1,148,0,0,23,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM,173,0,1,18.5833,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM
197,10828.3,11351.6,0,1,1,179,0,0,18,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM,172,0,1,18.8333,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM
198,10858.8,15155.9,2,1,1,91,0,0,44.4656,2,0,1,1,0,8,1,10,0,0,0,None,NO,MEDIUM,78,0,1,49.3097,1,0,0,1,0,9,1,10,0,0,0,None,NO,MEDIUM
199,10889.2,10928.9,0,1,1,28,0,0,34.2663,1,1,0,0,0,4,1,10,0,0,0,None,NO,MEDIUM,178,0,1,18.5,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM
200,10889.2,11159,1,1,1,58,0,0,44.9961,2,0,2,0,0,8,1,10,0,0,0,None,NO,MEDIUM,110,0,1,28.5,1,0,1,0,0,4,1,10,0,0,0,None,NO,MEDIUM
201,10980.4,11305.7,2,1,1,168,0,0,20.5833,1,0,0,1,0,2,1,10,0,0,0,None,NO,MEDIUM,204,0,1,14.75,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM
202,11010.8,11104,0,1,1,153,0,0,22.9166,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM,165,0,1,20.9166,1,1,0,0,0,2,1,10,0,0,0,None,NO,MEDIUM
203,11010.8,11714.9,1,1,1,71,0,0,57.1509,1,0,1,0,0,6,1,10,0,0,0,None,NO,MEDIUM,110,0,1,28.8334,2,0,2,0,0,5,2,10,0,0,0,None,NO,MEDIUM
204,11010.8,16029.3,2,1,1,125,0,0,26.0833,1,0,0,1,0,4,1,10,0,0,0,None,NO,MEDIUM,123,0,1,26.5,1,0,0,1,0,2,1,10,0,0,0,None,NO,MEDIUM
205,11010.8,14118,2,1,1,126,0,0,26.0833,1,0,0,1,0,4,1,10,0,0,0,None,NO,MEDIUM,140,0,1,24.5833,1,0,0,1,0,3,1,10,0,0,0,None,NO,MEDIUM
206,11041.3,11676.4,0,1,1,195,0,0,16.0833,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM,166,0,1,20.9166,1,1,0,0,0,2,1,10,0,0,0,None,NO,MEDIUM
207,11102.1,12215,1,1,1,38,0,0,31.4351,1,0,1,0,0,4,1,10,0,0,0,None,NO,MEDIUM,143,0,1,24.3333,2,0,1,1,0,4,1,10,0,0,0,None,NO,MEDIUM
208,11132.5,11312.6,2,1,1,171,0,0,20.3333,1,0,0,1,0,2,1,10,0,0,0,None,NO,MEDIUM,184,0,1,17.6666,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM
209,11162.9,11350.6,0,1,1,153,0,0,23.3333,1,1,0,0,0,2,2,10,0,0,0,None,NO,MEDIUM,177,0,1,19.5,1,1,0,0,0,2,1,10,0,0,0,None,NO,MEDIUM
210,11162.9,11433.8,0,1,1,181,0,0,18.6666,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM,175,0,1,19.5833,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM
211,11162.9,12560.8,2,1,1,157,0,0,22.8333,1,0,0,1,0,2,1,10,0,0,0,None,NO,MEDIUM,198,0,1,16,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM
212,11193.3,11302.5,1,1,1,58,0,0,45.8294,1,0,1,0,0,9,1,10,0,0,0,None,NO,MEDIUM,165,0,1,21.4166,1,0,1,0,0,3,1,10,0,0,0,None,NO,MEDIUM
213,11193.3,11310.3,1,1,1,159,0,0,22.5833,1,0,1,0,0,3,1,10,0,0,0,None,NO,MEDIUM,166,0,1,21.3333,2,1,1,0,0,3,2,10,0,0,0,None,NO,MEDIUM
214,11193.3,14307.2,2,1,1,11,0,0,41.4206,2,0,1,1,0,6,1,10,0,0,0,None,NO,MEDIUM,30,0,1,33.799,1,0,0,1,0,10,1,10,0,0,0,None,NO,MEDIUM
215,11193.3,17387.9,2,1,1,136,0,0,25.5833,1,0,0,1,0,2,1,10,0,0,0,None,NO,MEDIUM,42,0,1,38.8263,1,0,0,1,0,2,1,10,0,0,0,None,NO,MEDIUM
216,11223.8,16042.7,2,1,1,28,0,0,35.183,1,0,0,1,0,5,1,10,0,0,0,None,NO,MEDIUM,33,0,1,33.0306,1,0,0,1,0,5,1,10,0,0,0,None,NO,MEDIUM
217,11284.6,16926.4,2,1,1,154,0,0,23.5833,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM,214,0,1,14.25,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM
218,11345.4,12019.7,1,1,1,58,0,0,46.246,1,0,1,0,0,10,2,10,0,0,0,None,NO,MEDIUM,132,0,1,26.3333,1,0,1,0,0,5,1,10,0,0,0,None,NO,MEDIUM
219,11375.8,12259.5,1,1,1,104,0,0,30.9167,1,0,1,0,0,3,1,10,0,0,0,None,NO,MEDIUM,177,0,1,20.0833,1,0,1,0,0,3,1,10,0,0,0,None,NO,MEDIUM
220,11467.1,11944.9,1,1,1,48,0,0,39.0321,1,0,1,0,0,5,1,10,0,0,0,None,NO,MEDIUM,92,0,1,43.3604,2,0,1,1,0,5,1,10,0,0,0,None,NO,MEDIUM
221,11497.5,12120.7,1,1,1,37,0,0,39.3497,1,0,1,0,0,6,1,10,0,0,0,None,NO,MEDIUM,141,0,1,25.8333,1,0,1,0,0,3,1,10,0,0,0,None,NO,MEDIUM
222,11527.9,19305.4,2,1,1,51,0,0,36.6632,1,0,0,1,0,6,1,10,0,0,0,None,NO,MEDIUM,73,0,1,33.6454,1,0,0,1,0,3,1,10,0,0,0,None,NO,MEDIUM
223,11588.8,12159.6,1,1,1,48,0,0,39.3654,2,0,2,0,0,6,2,10,0,0,0,None,NO,MEDIUM,30,0,1,34.8824,2,0,1,1,0,11,1,10,0,0,0,None,NO,MEDIUM
224,11588.8,12162.7,1,1,1,168,0,0,22.25,1,0,1,0,0,3,1,10,0,0,0,None,NO,MEDIUM,132,0,1,27,2,0,2,0,0,6,1,10,0,0,0,None,NO,MEDIUM
225,11619.2,15378.3,2,1,1,164,0,0,23.0833,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM,132,0,1,27.0833,3,0,2,1,0,7,2,10,0,0,0,None,NO,MEDIUM
226,11619.2,14781.3,2,1,1,170,0,0,22.0833,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM,204,0,1,16.5,1,0,0,1,0,2,1,10,0,0,0,None,NO,MEDIUM
227,11649.6,12271.1,1,1,1,71,0,0,58.9008,2,0,2,0,0,7,1,10,0,0,0,None,NO,MEDIUM,5,0,1,37.6415,1,0,1,0,0,8,1,10,0,0,0,None,NO,MEDIUM
228,11680,11929.6,1,1,1,38,0,0,33.0185,2,0,2,0,0,5,1,10,0,0,0,None,NO,MEDIUM,117,0,1,29.3334,1,0,1,0,0,2,1,10,0,0,0,None,NO,MEDIUM
229,11862.5,11949.6,0,1,1,205,0,0,16.9166,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM,162,0,1,24.0833,1,1,0,0,0,2,1,10,0,0,0,None,NO,MEDIUM
230,11892.9,12037.6,0,1,1,168,0,0,23.0833,2,1,1,0,0,4,1,10,0,0,0,None,NO,MEDIUM,151,0,1,25.75,1,1,0,0,0,2,1,10,0,0,0,None,NO,MEDIUM
231,11923.4,12129.8,1,1,1,113,0,0,30.9167,1,0,1,0,0,3,1,10,0,0,0,None,NO,MEDIUM,110,0,1,31.3334,1,0,1,0,0,6,1,10,0,0,0,None,NO,MEDIUM
232,12014.6,12429.9,1,1,1,104,0,0,32.6667,2,0,2,0,0,4,1,10,0,0,0,None,NO,MEDIUM,73,0,1,34.9787,2,0,1,1,0,4,1,10,0,0,0,None,NO,MEDIUM
233,12075.4,12392.9,2,1,1,159,0,0,25,1,0,0,1,0,4,1,10,0,0,0,None,NO,MEDIUM,189,0,1,19.8333,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM
234,12075.4,12368.8,2,1,1,104,0,0,32.8334,3,0,2,1,0,5,2,10,0,0,0,None,NO,MEDIUM,100,0,1,33.863,2,0,1,1,0,3,1,10,0,0,0,None,NO,MEDIUM
235,12136.3,18949.9,2,1,1,171,0,0,23.0833,1,0,0,1,0,3,1,10,0,0,0,None,NO,MEDIUM,199,0,1,18.5833,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM
236,12166.7,12781.6,0,1,1,208,0,0,17.5833,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM,194,0,1,19.25,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM
237,12166.7,12859.7,2,1,1,213,0,0,16.8333,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM,225,0,1,15.5833,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM
238,12166.7,14832,2,1,1,21,0,0,69.1928,1,0,0,1,0,7,1,10,0,0,0,None,NO,MEDIUM,13,0,1,71.934,1,0,0,1,0,3,1,10,0,0,0,None,NO,MEDIUM
239,12288.4,12963.1,0,1,1,131,0,0,29,1,1,0,0,0,3,1,10,0,0,0,None,NO,MEDIUM,182,0,1,21.6666,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM
240,12318.8,12425.9,1,1,1,24,0,0,37.5293,1,0,1,0,0,3,1,10,0,0,0,None,NO,MEDIUM,77,0,1,36.0047,1,0,1,0,0,2,1,10,0,0,0,None,NO,MEDIUM
241,12318.8,14026.7,1,1,1,183,0,0,21,1,0,1,0,0,1,1,10,0,0,0,None,NO,MEDIUM,206,0,1,18.0833,1,0,1,0,0,1,1,10,0,0,0,None,NO,MEDIUM
242,12379.6,12702.6,0,1,1,16,0,0,47.1825,1,1,0,0,0,7,1,10,0,0,0,None,NO,MEDIUM,94,0,1,34.5276,1,1,0,0,0,3,1,10,0,0,0,None,NO,MEDIUM
243,12379.6,17964.2,2,1,1,104,0,0,33.6667,2,0,1,1,0,6,1,10,0,0,0,None,NO,MEDIUM,203,0,1,18.5833,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM
244,12410,13228.8,1,1,1,47,0,0,50.4524,1,0,1,0,0,7,1,10,0,0,0,None,NO,MEDIUM,120,0,1,31,1,0,1,0,0,3,1,10,0,0,0,None,NO,MEDIUM
245,12410,12829.2,2,1,1,191,0,0,20.4166,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM,238,0,1,14.5833,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM
246,12440.4,13241.9,1,1,1,179,0,0,22.4166,1,0,1,0,0,2,1,10,0,0,0,None,NO,MEDIUM,30,0,1,37.2157,2,0,1,1,0,12,1,10,0,0,0,None,NO,MEDIUM
247,12470.9,12846.2,1,1,1,48,0,0,41.7821,1,0,1,0,0,7,1,10,0,0,0,None,NO,MEDIUM,120,0,1,31.1667,2,0,2,0,0,4,2,10,0,0,0,None,NO,MEDIUM
